able to change to that directory
				1011010715712	
OUTSIDE BILLING	TIGER WOODS FOUNDATION		IDE BI		OUTS
01533810105712	SPEC. PROG.		381010	1501530215712	0153
01252520115712	KATELLA		252011	1250000315712	0125
				1081080775712	
01192575115712	SYS		257511	1191370345712	0119
01634562325712	ELD/TRIDENT		456232	1634563215712	0163
01173910215712	INSTR SERV		391021	1171170105712	0117
01400000345712	SOUTH		000034	1400000105712	0140
				1521520305712	
01171582105712	INSTR SERV		158210	1171170105712	0117
01233990105712	SAVANNA	WASC	399010	1230000105712	0123
01313811105712	BROOKHURST		381110	1310000105712	0131
01340130105712	WALKER		013010	1342575115712	0134
01370250275712	SYCAMORE		025027	1370270105712	0137
01202555115712	ANAHEIM	DRAMA	255511	1200250405712	0120
01533810215712	SPEC. PROG.		381021	1501530215712	0153
01210390105712	WESTERN		039010	1210110105712	0121
01200000245712	ANAHEIM		000024	1200250405712	0120
01171582305712	INSTR SERV		158230	1171170105712	0117
01272610125712	KENNEDY		261012	1270000315712	0127
01192830595712	SYS		283059	1191370345712	0119
01200250105712	ANAHEIM		025010	1200250405712	0120
01173700275712	INSTR SERV		370027	1171170105712	0117
01370110105712	SYCAMORE		011010	1370270105712	0137
OUTSIDE  BILLING	LOS ALAMITOS HIGH SCHOOL		IDE  B		OUTS
01403815105712	SOUTH		381510	1400000105712	0140
01282610125712	CYPRESS		261012	1280000105712	0128
OUTSIDE BILLING	CSADA		IDE BI		OUTS
OUTSIDE BILLING	BAND SPECTACULAR		IDE BI		OUTS
01021020575712	SUPERINTENDENT		102057		0102
01161160215712	EDUCATIONAL RESOURCES		116021		0116
01521520105712	RESEARCH & EVALUATION		152010	1521520305712	0152
01380748105712	BALL		074810	1380540405712	0138
OUTSIDE BILLING	PERSONAL		IDE BI		OUTS
01373580275712	SYCAMORE		358027	1370270105712	0137
01202610125712	ANAHEIM		261012	1200250405712	0120
01230000315712	SAVANNA		000031	1230000105712	0123
01381400215712	BALL		140021	1380540405712	0138
01282520115712	CYPRESS		252011	1280000105712	0128
					
				1230000105712	
01234750105712	SAVANNA		475010	1230000105712	0123
01381400315712	BALL		140031	1380540405712	0138
01524750105712	RESEARCH & EVALUATION		475010	1521520305712	0152
01381380315712	BALL		138031	1381400275712	0138
